"apn","pstreet_addr","pcity","pstate","pzip","plon","plat","pminx","pminy","pmaxx","pmaxy","planduse","pfull_address","parcel_dir"
"6002013028","1524 W 59th Pl","Los Angeles","CA",90047,-118.303297862,33.9864698855,-118.303372762,33.9863157274,-118.303222961,33.9866240525,"0100","1524 W 59th Pl,Los Angeles,CA,90047",6037
"2722007098","10341 Canoga Ave","Chatsworth","CA",91311,-118.598491721,34.2587039108,-118.599395429,34.2582222425,-118.597453046,34.2590494975,"010C","10341 Canoga Ave,Chatsworth,CA,91311",6037
"58718045","3075 VESUVIUS LN","San Jose","CA",95132,-121.853798908,37.3977687218,-121.853974321,37.3976055564,-121.853623465,37.3979318553,NA,"3075 VESUVIUS LN,San Jose,CA,95132",6085
"4792201900","3031 MASSACHUSETTS AVE","Lemon Grove","CA",91945,-117.042578745,32.7381055363,-117.042764251,32.7380308492,-117.042391931,32.73817887,NA,"3031 MASSACHUSETTS AVE,Lemon Grove,CA,91945",6073
"2103021053","7939 Reseda Blvd","Reseda","CA",91335,-118.536830508,34.2149434425,-118.537426467,34.2147364392,-118.536234551,34.2151504455,"0501","7939 Reseda Blvd,Reseda,CA,91335",6037
"147152037","608 LOCH LOMOND DR","Bakersfield","CA",93304,-119.033024469,35.3480826829,-119.033279448,35.3480081408,-119.032770768,35.3481583753,"0101","608 LOCH LOMOND DR,Bakersfield,CA,93304",6029
"034-371-016","3531 COFFEY MEADOWS PL","Larkfield","CA",95403,-122.751483442,38.4766062629,-122.751674998,38.4765451046,-122.751283256,38.4766695855,NA,"3531 COFFEY MEADOWS PL,Larkfield,CA,95403",6097
"3733900767","6116 CALLE MARISELDA","San Diego","CA",92124,-117.097222342,32.8340730553,-117.09754598,32.8336918241,-117.096786659,32.8344334047,NA,"6116 CALLE MARISELDA,San Diego,CA,92124",6073
"4326003138","10520 Wilshire Blvd","Los Angeles","CA",90024,-118.432005323,34.0633753484,-118.432398971,34.0630851057,-118.431611686,34.0636655917,"010C","10520 Wilshire Blvd,Los Angeles,CA,90024",6037
"6047028","427 BRUSSELS ST","San Francisco","CA",94134,-122.405135887,37.7268204604,-122.405346538,37.7267363239,-122.404925236,37.726904597,NA,"427 BRUSSELS ST,San Francisco,CA,94134",6075
"030 193304700","3846 MAYBELLE AVE","Oakland","CA",94619,-122.192203625,37.7903444622,-122.192565389,37.7900153732,-122.19183329,37.7907214679,"7390","3846 MAYBELLE AVE,Oakland,CA,94619",6001
"4105027008","8111 Handley Ave","Los Angeles","CA",90045,-118.380550917,33.9648813905,-118.380764449,33.9647434102,-118.380330214,33.9650292048,"0104","8111 Handley Ave,Los Angeles,CA,90045",6037
"65958039","3525 CORTE BELLA CT","San Jose","CA",95148,-121.774518245,37.3246594551,-121.774765123,37.3245681891,-121.774276776,37.3247490096,NA,"3525 CORTE BELLA CT,San Jose,CA,95148",6085
"030580010000","14195 BRANDON RD","Pine Grove","CA",95665,-120.635618285,38.4129329691,-120.636916554,38.4120007009,-120.634042777,38.4137243226,NA,"14195 BRANDON RD,Pine Grove,CA,95665",6005
"004-015-034","1280 Franciscan Ct","Carpinteria","CA",93013,-119.537102347,34.4074010887,-119.537155435,34.4073399602,-119.537040684,34.4074678792,"0322","1280 Franciscan Ct,Carpinteria,CA,93013",6083
"309850117","5231 JOSHUA TREE LN","Phelan","CA",92371,-117.549317223,34.4804518656,-117.549825438,34.4800294809,-117.548809616,34.4808749173,"520","5231 JOSHUA TREE LN,Phelan,CA,92371",6071
"5275027084","1620 Neil Armstrong St","Montebello","CA",90640,-118.094817669,34.0381912223,-118.095896486,34.0373108026,-118.09382467,34.0389266555,"010C","1620 Neil Armstrong St,Montebello,CA,90640",6037
"464 002004000","27683 PENSACOLA WAY","Hayward","CA",94544,-122.079418589,37.6294273911,-122.079592564,37.6293484168,-122.079242976,37.629506573,"1100","27683 PENSACOLA WAY,Hayward,CA,94544",6001
"034330051","610 HEATHROW DR","Oakley","CA",94561,-121.727582343,37.9769154303,-121.727793596,37.976825865,-121.727370939,37.9770049725,NA,"610 HEATHROW DR,Oakley,CA,94561",6013
"6111301400","39376 OPALOCKA RD","Boulevard","CA",91905,-116.303329895,32.6986640954,-116.304795071,32.6977805208,-116.301886682,32.6993323454,NA,"39376 OPALOCKA RD,Boulevard,CA,91905",6073
"475 015507100","2433 BALMORAL ST","Union City","CA",94587,-122.056045359,37.5975992204,-122.056213935,37.5974415491,-122.055884025,37.5977608643,"1100","2433 BALMORAL ST,Union City,CA,94587",6001
"3194901700","11704 PETENWELL RD","San Diego","CA",92131,-117.092846882,32.9311179796,-117.093048774,32.9310053564,-117.092643741,32.9312218801,NA,"11704 PETENWELL RD,San Diego,CA,92131",6073
"2110021052","7660 Owensmouth Ave","Box Canyon","CA",91304,-118.601260389,34.2100093752,-118.601458894,34.2099182671,-118.601061875,34.2101004988,"0100","7660 Owensmouth Ave,Box Canyon,CA,91304",6037
"7735601667","6460 CONVOY CT","San Diego","CA",92111,-117.170144421,32.8370976018,-117.172538291,32.8343814214,-117.168314517,32.8393956627,NA,"6460 CONVOY CT,San Diego,CA,92111",6073
"048E732505800","1791 ARROWHEAD DR","Oakland","CA",94611,-122.194935681,37.8383308655,-122.1951253,37.8381669055,-122.194744818,37.8384844189,"1100","1791 ARROWHEAD DR,Oakland,CA,94611",6001
"4227004043","100 Venice Blvd",NA,"CA",90015,-118.469283308,33.9844514586,-118.469464049,33.9842894099,-118.469102555,33.9846135097,"010C","100 Venice Blvd,NA,CA,90015",6037
"8638014008","138 N Glendora Ave",NA,"CA",91741,-117.865051528,34.137188895,-117.865299916,34.1371355849,-117.864803652,34.1372420368,"1100","138 N Glendora Ave,NA,CA,91741",6037
"049-340-022","3574 GREEN HILL DR","Santa Rosa","CA",95404,-122.683053861,38.4261760539,-122.683153186,38.4261055353,-122.682959456,38.4262358996,NA,"3574 GREEN HILL DR,Santa Rosa,CA,95404",6097
"307432022","3065 SNOWDROP CT","Perris","CA",92571,-117.183833129,33.8289679143,-117.184027348,33.8288989084,-117.18363891,33.8290369202,NA,"3065 SNOWDROP CT,Perris,CA,92571",6065
"2446005012","1005 W Orange Grove Ave","Burbank","CA",91506,-118.318560413,34.1746922578,-118.318725995,34.1744860573,-118.318394827,34.1748984504,"0101","1005 W Orange Grove Ave,Burbank,CA,91506",6037
"3196801300","11808 CYPRESS CANYON RD","San Diego","CA",92131,-117.08434217,32.9320875025,-117.084485008,32.9319706463,-117.084196644,32.9322025323,NA,"11808 CYPRESS CANYON RD,San Diego,CA,92131",6073
"021320296","920 PRINCETON AVE","Bakersfield","CA",93305,-118.984080852,35.4074654635,-118.984227399,35.4072567728,-118.98385813,35.4077578489,"0500","920 PRINCETON AVE,Bakersfield,CA,93305",6029
"4184010016","2014 Rhodes St","Hermosa Beach","CA",90254,-118.393186826,33.8702306987,-118.393347404,33.8701361396,-118.393021587,33.8703249835,"0100","2014 Rhodes St,Hermosa Beach,CA,90254",6037
"0830300045","876 TENNYSON LN","Ventura","CA",93003,-119.201597514,34.2692769667,-119.201664978,34.2692361791,-119.201538416,34.2693232367,NA,"876 TENNYSON LN,Ventura,CA,93003",6111
"045 862 05","3195 STABLE DR","West Sacramento","CA",95691,-121.563311111,38.5353388227,-121.563423387,38.5351833389,-121.563195896,38.5355097793,NA,"3195 STABLE DR,West Sacramento,CA,95691",6113
"142022003","193 DUNBLANE DR","Walnut Creek","CA",94598,-122.029980947,37.9202205433,-122.030198119,37.9200417431,-122.029752975,37.9204329327,NA,"193 DUNBLANE DR,Walnut Creek,CA,94598",6013
"03113800580000","7827 RIVER ESTATES DR","Sacramento","CA",95831,-121.543547997,38.4807771124,-121.543755291,38.4806070286,-121.543343539,38.4809476209,NA,"7827 RIVER ESTATES DR,Sacramento,CA,95831",6067
"088670006","83 DOWITCHER CT","Pittsburg","CA",94565,-121.880068226,38.0105245664,-121.880227952,38.0104423921,-121.879908498,38.0106067411,NA,"83 DOWITCHER CT,Pittsburg,CA,94565",6013
"036-290-020","1762 MANOR DR","Larkfield","CA",95403,-122.757556921,38.4533264663,-122.758013781,38.4531656283,-122.757093982,38.4534788489,NA,"1762 MANOR DR,Larkfield,CA,95403",6097
"625261003","74300 OLD PROSPECTOR TRL","Palm Desert","CA",92260,-116.368496191,33.714085905,-116.368658111,33.7139364258,-116.368334089,33.714235439,NA,"74300 OLD PROSPECTOR TRL,Palm Desert,CA,92260",6065
"488040064","2415 HIGHWAY 46","Wasco","CA",93280,-119.352844064,35.6012045427,-119.353080643,35.6009713492,-119.352607669,35.6014381635,"1807","2415 HIGHWAY 46,Wasco,CA,93280",6029
"778290032","52831 ADAM LN","Coachella","CA",92236,-116.178928209,33.6652969879,-116.179089865,33.6652169583,-116.178741545,33.6653815852,NA,"52831 ADAM LN,Coachella,CA,92236",6065
"053-132-013-000","1245 NUNNELEY RD","Paradise","CA",95969,-121.600573741,39.7566799508,-121.600736856,39.7560273443,-121.600410627,39.7573325986,"RS","1245 NUNNELEY RD,Paradise,CA,95969",6007
"067033266","743 BALSAM ST","Ridgecrest","CA",93555,-117.671362839,35.6349643898,-117.671565197,35.6348954626,-117.67116048,35.635033317,"0300","743 BALSAM ST,Ridgecrest,CA,93555",6029
"1350323115","2525 WAXWING AVE","Ventura","CA",93003,-119.199635034,34.2520942811,-119.199815178,34.2519869002,-119.199455132,34.2522017383,NA,"2525 WAXWING AVE,Ventura,CA,93003",6111
"4017024056","614 Venice Way","Inglewood","CA",90302,-118.364968119,33.9702931054,-118.365402459,33.9699340602,-118.364533783,33.9706521396,"010C","614 Venice Way,Inglewood,CA,90302",6037
"310602122","15110 HADDINGTON WAY","George Afb","CA",92394,-117.341415556,34.524914811,-117.341729383,34.5246468436,-117.341202859,34.5251737965,"510","15110 HADDINGTON WAY,George Afb,CA,92394",6071
"4025002045","3500 W Manchester Blvd","Inglewood","CA",90305,-118.330987562,33.9590237001,-118.33103414,33.9589659588,-118.330940988,33.9590814551,"010C","3500 W Manchester Blvd,Inglewood,CA,90305",6037
"222042016000","490 TUCOLAY CT","Merced","CA",95341,-120.490772674,37.2818960795,-120.490874438,37.2817610108,-120.490674413,37.2820375933,"101","490 TUCOLAY CT,Merced,CA,95341",6047
"7016011044","16331 Alora Ave","Norwalk","CA",90650,-118.094719423,33.8827853638,-118.094887598,33.8827131507,-118.094551259,33.8828575905,"0100","16331 Alora Ave,Norwalk,CA,90650",6037
"3711741000","7682 VOLCLAY DR","San Diego","CA",92119,-117.044613576,32.8140910922,-117.044829557,32.813920597,-117.0443977,32.8142612289,NA,"7682 VOLCLAY DR,San Diego,CA,92119",6073
"127-505-002","818 LASUEN ST","Sonoma","CA",95476,-122.472386389,38.2980310539,-122.472512971,38.2978849632,-122.472259611,38.2981764903,NA,"818 LASUEN ST,Sonoma,CA,95476",6097
"5224007001","3207 Medford St",NA,"CA",90063,-118.191902765,34.0616148898,-118.192377151,34.0613206191,-118.191663342,34.0617620832,"3100","3207 Medford St,NA,CA,90063",6037
"4270008005","2317  32nd St","Santa Monica","CA",90405,-118.455447142,34.0257494105,-118.455701798,34.0255784088,-118.455192392,34.0259204143,"0100","2317  32nd St,Santa Monica,CA,90405",6037
"033429218","129 ST ANDREWS DR",NA,NA,92407,-117.226662165,34.2510895597,-117.226884428,34.2509528925,-117.22644413,34.2512251064,"510","129 ST ANDREWS DR,NA,NA,92407",6071
"3063410200","13302 TRAILHEAD PL","San Diego","CA",92129,-117.149998372,32.9608141506,-117.150162559,32.96073204,-117.149834185,32.9608962583,NA,"13302 TRAILHEAD PL,San Diego,CA,92129",6073
"872303029","24800 LINDSAY AVE","Ripley","CA",92225,-114.653656639,33.5240003847,-114.653882813,33.523914876,-114.65343131,33.5240864034,NA,"24800 LINDSAY AVE,Ripley,CA,92225",6065
"2812041047","28341 Nicholas Cir","Santa Clarita","CA",91350,-118.491075943,34.4516449759,-118.491300451,34.4514956812,-118.490823582,34.4517752265,"0100","28341 Nicholas Cir,Santa Clarita,CA,91350",6037
"040-130-069-000","475 KNOLLWOOD DR","Auburn","CA",95603,-121.082865518,38.8866654468,-121.083653453,38.8862224343,-121.082269373,38.8870240995,"01","475 KNOLLWOOD DR,Auburn,CA,95603",6061
"47029216","4445 E BUTLER AVE","FRESNO","CA",93702,-119.751443505,36.7289052107,-119.751548728,36.7287388946,-119.751334944,36.7290732033,"11","4445 E BUTLER AVE,FRESNO,CA,93702",6019
"5080017042","1036 S Serrano Ave","Los Angeles","CA",90006,-118.305994371,34.0514293668,-118.306217455,34.0513018496,-118.305771296,34.0515568809,"010C","1036 S Serrano Ave,Los Angeles,CA,90006",6037
"331310334","5100 DUNSMUIR RD","Bakersfield","CA",93309,-119.057784346,35.3594695346,-119.058239338,35.3589303099,-119.057535107,35.3603198499,"0601","5100 DUNSMUIR RD,Bakersfield,CA,93309",6029
"67850148","29 TENNANT AVE","San Jose","CA",95138,-121.778291751,37.2424164126,-121.77846674,37.2422883273,-121.778116765,37.2425442327,NA,"29 TENNANT AVE,San Jose,CA,95138",6085
"391501006","13697 GLEN CANYON DR","Corona","CA",92883,-117.421614293,33.7251016277,-117.421838658,33.7248532678,-117.421479723,33.7253540921,NA,"13697 GLEN CANYON DR,Corona,CA,92883",6065
"4114029011","7388 W 85th St","Los Angeles","CA",90045,-118.425840972,33.9604087001,-118.425923965,33.9602607885,-118.425757977,33.9605565977,"0100","7388 W 85th St,Los Angeles,CA,90045",6037
"6076023002","11109 S Vermont Ave","August F. Haw","CA",90044,-118.29225948,33.9343030554,-118.292474022,33.9342450761,-118.292044839,33.9343610313,"7700","11109 S Vermont Ave,August F. Haw,CA,90044",6037
"3487701118","3998 CAMINO LINDO","San Diego","CA",92122,-117.219932474,32.8595467794,-117.220576602,32.8590726427,-117.219386348,32.8601411419,NA,"3998 CAMINO LINDO,San Diego,CA,92122",6073
"632240001","41497 INVERNESS WAY","Palm Desert","CA",92211,-116.316190714,33.747338628,-116.316289491,33.7472908331,-116.316092935,33.7473863719,NA,"41497 INVERNESS WAY,Palm Desert,CA,92211",6065
"604423009","78840 WAKEFIELD CIR","La Quinta","CA",92253,-116.2885776,33.7153739457,-116.288774179,33.7152022607,-116.288382995,33.7155459647,NA,"78840 WAKEFIELD CIR,La Quinta,CA,92253",6065
"11917800700000","2836 BERTOLANI CIR","Elk Grove","CA",95758,-121.473447003,38.4229697243,-121.473662335,38.4228015753,-121.473231697,38.42313926,NA,"2836 BERTOLANI CIR,Elk Grove,CA,95758",6067
"142-130-042","142 TEMELEC CIR","Sonoma","CA",95476,-122.494381534,38.2669927438,-122.494550797,38.2668417461,-122.494213154,38.2671403353,NA,"142 TEMELEC CIR,Sonoma,CA,95476",6097
"5053801400","2711 S BARCELONA ST","Spring Valley","CA",91977,-116.982692778,32.7339897389,-116.982878739,32.7338479887,-116.982510771,32.7341316379,NA,"2711 S BARCELONA ST,Spring Valley,CA,91977",6073
"3834800500","9005 CALLE DEL VERDE","Santee","CA",92071,-117.005999925,32.8436930303,-117.006097329,32.8435914641,-117.005899118,32.8437898633,NA,"9005 CALLE DEL VERDE,Santee,CA,92071",6073
"510211022","105 RAINSHADOW CT",NA,NA,93555,-117.670783517,35.5881727911,-117.671083057,35.5880063392,-117.670516036,35.588382235,"0050","105 RAINSHADOW CT,NA,NA,93555",6029
"2654022067","8532 Columbus Ave","North Hills","CA",91343,-118.464873736,34.2255614069,-118.465355208,34.2253851457,-118.464392272,34.2257376825,"010C","8532 Columbus Ave,North Hills,CA,91343",6037
"39720034","14551 HORSESHOE DR","Saratoga","CA",95070,-122.023909166,37.2572852153,-122.024434422,37.2568848891,-122.023475299,37.2577458319,NA,"14551 HORSESHOE DR,Saratoga,CA,95070",6085
"4635045000","12613 PINNACLE LOOP","Truckee","CA",96161,-120.250892743,39.3677919512,-120.25120332,39.3676475749,-120.250582151,39.3679363298,NA,"12613 PINNACLE LOOP,Truckee,CA,96161",6057
"062 287001200","858 PERALTA AVE","Berkeley","CA",94707,-122.28597747,37.8917931168,-122.286152261,37.8917323816,-122.285797714,37.891857007,"1100","858 PERALTA AVE,Berkeley,CA,94707",6001
"5778015016","425 Fairview Ave",NA,"CA",91007,-118.046944861,34.130392942,-118.047304293,34.1303131337,-118.046585756,34.1304729531,"0509","425 Fairview Ave,NA,CA,91007",6037
"016 146701703","1171 OCEAN AVE","Emeryville","CA",94608,-122.286459194,37.8465945694,-122.286942341,37.8463282999,-122.285976069,37.8468608496,"4100","1171 OCEAN AVE,Emeryville,CA,94608",6001
"040A341001100","7725 NEY AVE","Oakland","CA",94605,-122.167775397,37.7673381313,-122.168061593,37.7671470705,-122.167489142,37.7675291536,"1100","7725 NEY AVE,Oakland,CA,94605",6001
"2220330035","5327 BARRYMORE DR","Oxnard","CA",93033,-119.177453177,34.1516072584,-119.177524684,34.1515730613,-119.177371438,34.1516367228,NA,"5327 BARRYMORE DR,Oxnard,CA,93033",6111
"085-200-014","14070 GREEN VALLEY RD","Forestville","CA",95436,-122.946888779,38.471679043,-122.949263399,38.4699968219,-122.945252123,38.4733285442,NA,"14070 GREEN VALLEY RD,Forestville,CA,95436",6097
"54446124","18195 LA VERNE DR","Los Gatos","CA",95033,-121.992780525,37.1561770223,-121.993281635,37.1559285758,-121.992147468,37.1563318112,NA,"18195 LA VERNE DR,Los Gatos,CA,95033",6085
"3642011A","3236 24TH ST","San Francisco","CA",94110,-122.416982662,37.7524800924,-122.417231671,37.7523917174,-122.41683621,37.7526162315,NA,"3236 24TH ST,San Francisco,CA,94110",6075
"12877040","31176 AUBERRY","AUBERRY","CA",93602,-119.496372805,37.0516515381,-119.497919648,37.0512276709,-119.49491445,37.0520883647,"11","31176 AUBERRY,AUBERRY,CA,93602",6019
"7338027027","18317 Milmore Ave","Carson","CA",90746,-118.27506966,33.8639771799,-118.275226425,33.8639001244,-118.274914261,33.8640555585,"0100","18317 Milmore Ave,Carson,CA,90746",6037
"026634133","4405 SYRACUSE DR","Arrowhead Farms","CA",92407,-117.328377523,34.1682679983,-117.328547765,34.1681717765,-117.328207276,34.1683642207,"510","4405 SYRACUSE DR,Arrowhead Farms,CA,92407",6071
"0112300220","823 BROWN RD",NA,NA,95004,-121.593782693,36.8722791531,-121.59508634,36.8715830721,-121.592370257,36.8730272137,NA,"823 BROWN RD,NA,NA,95004",6069
"406192016","106 MULBERRY CT","Hercules","CA",94547,-122.248990363,38.0093672486,-122.249265368,38.0092074927,-122.248744115,38.0095685561,NA,"106 MULBERRY CT,Hercules,CA,94547",6013
"464143024","1294 SORREL DR","Hemet","CA",92545,-116.990333109,33.7261526584,-116.990522949,33.7260421228,-116.990156601,33.7262786258,NA,"1294 SORREL DR,Hemet,CA,92545",6065
"061-292-05","168 ST BERNARD ST","Santa Cruz",NA,95060,-122.037250142,37.000994004,-122.037383906,37.0009288324,-122.037116411,37.0010593384,"020","168 ST BERNARD ST,Santa Cruz,NA,95060",6087
"33428014S","6774 S CHERRY AVE","FRESNO","CA",93725,-119.781078923,36.6378009776,-119.781680212,36.6376238632,-119.7804872,36.637983213,"11","6774 S CHERRY AVE,FRESNO,CA,93725",6019
"164532010","12975 EXCALIBUR DR","Corona","CA",92880,-117.562084934,33.9624369493,-117.562261359,33.9622931367,-117.561908404,33.9625874629,NA,"12975 EXCALIBUR DR,Corona,CA,92880",6065
"38619024","18735 KOSICH DR","Saratoga","CA",95070,-121.998747263,37.2888829579,-121.998984484,37.2886787508,-121.998498245,37.2890872094,NA,"18735 KOSICH DR,Saratoga,CA,95070",6085
"8037036036","13166 Los Alisos St","La Mirada","CA",90638,-117.988393169,33.9109376296,-117.988607808,33.9107733608,-117.988181099,33.9111112293,"010D","13166 Los Alisos St,La Mirada,CA,90638",6037
"7049005013","11228 Agnes St","Cerritos","CA",90703,-118.093583599,33.8554474552,-118.093668625,33.855312423,-118.093498741,33.8555824157,"0100","11228 Agnes St,Cerritos,CA,90703",6037
"8248001009","16604 Kelwood St","La Puente","CA",91744,-117.925955557,34.0350232429,-117.926122467,34.0348834542,-117.925728982,34.0351671484,"0101","16604 Kelwood St,La Puente,CA,91744",6037
"419563008","1544 LELAND ST","Beaumont","CA",92223,-116.953097959,33.9214490282,-116.953187305,33.921308618,-116.953008423,33.9215898746,NA,"1544 LELAND ST,Beaumont,CA,92223",6065
"08014515","968 TURNBACK TRL","S Lake Tahoe","CA",96150,-119.982636221,38.9026876729,-119.98281706,38.9025399582,-119.98241457,38.9028717681,"11","968 TURNBACK TRL,S Lake Tahoe,CA,96150",6017
"034912146","896 KIMBARK AVE","Arrowhead Farms","CA",92407,-117.41019251,34.2363485377,-117.4104263,34.236199705,-117.409958718,34.2364973704,"510","896 KIMBARK AVE,Arrowhead Farms,CA,92407",6071
"5957810500","360 PLAZA LOS OSOS","Chula Vista","CA",91914,-116.978522112,32.6671678489,-116.978684209,32.6670412645,-116.978360015,32.6672944323,NA,"360 PLAZA LOS OSOS,Chula Vista,CA,91914",6073
"407050566","16614 BARTON LN","Bakersfield","CA",93314,-119.186818773,35.3722024673,-119.18716439,35.3715048009,-119.186473019,35.3729006425,"0106","16614 BARTON LN,Bakersfield,CA,93314",6029
"053-020-002-000","340 JUNIPER DR","Auburn","CA",95602,-121.046330616,38.9491858305,-121.046952821,38.9483974704,-121.04573422,38.9498345527,"01","340 JUNIPER DR,Auburn,CA,95602",6061
"42429108","4435 N EMERSON AVE","FRESNO","CA",93705,-119.837197081,36.7985436678,-119.83737904,36.7983608955,-119.837015121,36.7987264402,"11","4435 N EMERSON AVE,FRESNO,CA,93705",6019
"304602136","13383 ELM ST","Hesperia","CA",92344,-117.370618791,34.407285521,-117.370750883,34.4071191259,-117.370486696,34.4074519192,"510","13383 ELM ST,Hesperia,CA,92344",6071
"424154012000","1454 SAN FRANCISCO ST",NA,NA,93635,-120.828364708,37.072283085,-120.828497882,37.0721414354,-120.828233803,37.0724210166,"1001","1454 SAN FRANCISCO ST,NA,NA,93635",6047
"8760018031","20805 Northampton St","Walnut","CA",91789,-117.850718912,34.0022965624,-117.850827483,34.0021251408,-117.850611096,34.0024687503,"0101","20805 Northampton St,Walnut,CA,91789",6037
"015460104","5434 N STODDARD AVE","Arrowhead Farms","CA",92407,-117.293775146,34.1785426359,-117.293949542,34.1784386816,-117.293600752,34.1786465909,"510","5434 N STODDARD AVE,Arrowhead Farms,CA,92407",6071
"2803012001","19005 Wellhaven St","Canyon Country","CA",91351,-118.466579308,34.4178909737,-118.466671814,34.417737147,-118.466485746,34.4180421874,"0100","19005 Wellhaven St,Canyon Country,CA,91351",6037
"330180044","26251 WHEAT ST","Romoland","CA",92585,-117.219713656,33.7398667129,-117.219976931,33.7394128547,-117.219450634,33.7403204461,NA,"26251 WHEAT ST,Romoland,CA,92585",6065
"285390062","17051 SINGINGBIRD LN","Riverside","CA",92504,-117.361676103,33.8488642198,-117.361919748,33.8483416145,-117.361435212,33.8493908784,NA,"17051 SINGINGBIRD LN,Riverside,CA,92504",6065
"4363830700","5724 MILDRED ST","San Diego","CA",92110,-117.190416581,32.7687496699,-117.190535463,32.7685992339,-117.190298951,32.7688997309,NA,"5724 MILDRED ST,San Diego,CA,92110",6073
"6610091275","886 DANVERS CIR","Newbury Park","CA",91320,-118.949068402,34.1625955157,-118.949267403,34.1623540261,-118.94893541,34.1627709949,NA,"886 DANVERS CIR,Newbury Park,CA,91320",6111
"04802600190000","16 DEL LUNA CT","Sacramento","CA",95822,-121.481627566,38.4837114333,-121.481790838,38.4836093689,-121.481417989,38.4837916927,NA,"16 DEL LUNA CT,Sacramento,CA,95822",6067
"212240402","21430 REED PL","Calif City","CA",93505,-117.938510105,35.1319943745,-117.938756393,35.1317959467,-117.938187422,35.1321312652,"0101","21430 REED PL,Calif City,CA,93505",6029
"101056206","1444 W VESTA ST","Ontario","CA",91762,-117.678458088,34.0656961897,-117.67857856,34.0655570425,-117.678337617,34.0658353368,"510","1444 W VESTA ST,Ontario,CA,91762",6071
"5347008076","23 Palmetto Dr","Alhambra","CA",91801,-118.124052066,34.0876848397,-118.124308342,34.0874043024,-118.123808714,34.0879855222,"010E","23 Palmetto Dr,Alhambra,CA,91801",6037
"412381036","148 WESTGATE CIR","Hilltop Mall","CA",94806,-122.355238745,37.9685474326,-122.355361862,37.9684857745,-122.355125526,37.9686008692,NA,"148 WESTGATE CIR,Hilltop Mall,CA,94806",6013
"310446216","13883 COLORADO LN","George Afb","CA",92394,-117.360757107,34.5257665876,-117.360937225,34.5256065876,-117.360579165,34.5259330542,"510","13883 COLORADO LN,George Afb,CA,92394",6071
"5031000200","8980 SWITZER DR","Spring Valley","CA",91977,-117.004228014,32.7435593316,-117.004421705,32.7433983727,-117.003980245,32.7436797664,NA,"8980 SWITZER DR,Spring Valley,CA,91977",6073
"123240145","2901 ELMWOOD AVE","Bakersfield","CA",93305,-118.992610368,35.4008941571,-118.992897423,35.4007111043,-118.992294444,35.4011857088,"0101","2901 ELMWOOD AVE,Bakersfield,CA,93305",6029
"7055010008","12037 Yearling St","Cerritos","CA",90703,-118.075165474,33.8495470858,-118.075249319,33.8494022212,-118.075081597,33.8496919694,"0100","12037 Yearling St,Cerritos,CA,90703",6037
"45214206","1906 E TYLER AVE","FRESNO","CA",93701,-119.78811201,36.7551926689,-119.788198957,36.7550130925,-119.788025076,36.7553722066,"22","1906 E TYLER AVE,FRESNO,CA,93701",6019
"7035019030","17704 Alburtis Ave","Artesia","CA",90701,-118.084056546,33.8701192769,-118.0843483,33.8700647506,-118.083767807,33.8701752319,"0300","17704 Alburtis Ave,Artesia,CA,90701",6037
"018158211","1485 RIVERSIDE DR","Barstow","CA",92311,-117.000663303,34.8975759455,-117.000932633,34.8974211296,-117.000393973,34.897730763,"510","1485 RIVERSIDE DR,Barstow,CA,92311",6071
"011351038000","553 HACIENDA ST","Madera","CA",93638,-120.040316421,36.947195967,-120.040483281,36.9471313516,-120.040149887,36.9472606175,"RXXV","553 HACIENDA ST,Madera,CA,93638",6039
"8087005013","14537 Figueras Rd","La Mirada","CA",90638,-118.015732436,33.8978044788,-118.015922847,33.8976568108,-118.015542115,33.8979499025,"0101","14537 Figueras Rd,La Mirada,CA,90638",6037
"030010021000","18320 SHAKE RIDGE RD","Sutter Creek","CA",95685,-120.68508373,38.4460394929,-120.687784588,38.4452812661,-120.683681721,38.4472231039,NA,"18320 SHAKE RIDGE RD,Sutter Creek,CA,95685",6005
"2982036","1065 PORTOLA DR","San Francisco","CA",94127,-122.457907654,37.74047742,-122.458037325,37.7403566493,-122.457777239,37.7405992198,NA,"1065 PORTOLA DR,San Francisco,CA,94127",6075
"065142022000","39333 MOONRAY CT","Oakhurst","CA",93644,-119.624289514,37.3202511045,-119.624998136,37.3197551134,-119.623580741,37.3207823667,"RAXX","39333 MOONRAY CT,Oakhurst,CA,93644",6039
"946 320124200","4701 SAGINAW CIR","Pleasanton","CA",94588,-121.881327941,37.6905768503,-121.881400161,37.6905421318,-121.88125572,37.6906115688,"1500","4701 SAGINAW CIR,Pleasanton,CA,94588",6001
"5092016012","3915 W Olympic Blvd",NA,"CA",90019,-118.320036142,34.0538869042,-118.320184534,34.0537269896,-118.319889515,34.0540455216,"6530","3915 W Olympic Blvd,NA,CA,90019",6037
"3078008010","Vac/136 Ste/Vic Ave N10",NA,"CA",0,-117.887022849,34.6225853607,-117.887591285,34.6221237504,-117.886454457,34.623046945,"580V","Vac/136 Ste/Vic Ave N10,NA,CA,0",6037
"6268026015","15351 Bellota Ave","Paramount","CA",90723,-118.146121478,33.8930715636,-118.146283979,33.8930302871,-118.145958928,33.8931128864,"0100","15351 Bellota Ave,Paramount,CA,90723",6037
